headline,url,site,y
"As the Olympics Near, Brazil and Rio Let the Bad Times Roll",http://www.nytimes.com/2016/06/25/sports/olympics/as-the-olympics-near-brazil-and-rio-let-the-bad-times-roll.html,new york times,0
Business Highlights,http://www.nytimes.com/aponline/2016/06/28/business/ap-us-business-highlights.html,new york times,0
Business Highlights,http://www.nytimes.com/aponline/2016/06/27/business/ap-us-business-highlights.html,new york times,0
"David T. Morgenthaler, Who Shaped Venture Capitalism, Dies at 96",http://www.nytimes.com/2016/06/22/business/david-t-morgenthaler-who-shaped-venture-capitalism-dies-at-96.html,new york times,0
Business Highlights,http://www.nytimes.com/aponline/2016/06/24/business/ap-us-business-highlights.html,new york times,0
"With N.H.L. Expansion, Las Vegas Hits the Jackpot: A Pro Team",http://www.nytimes.com/2016/06/23/sports/hockey/las-vegas-nhl-expansion-team-nfl-oakland-raiders.html,new york times,0
Veterans Use Battlefield Experiences to Build Businesses,http://www.nytimes.com/2016/06/23/business/smallbusiness/veterans-use-battlefield-experiences-to-build-businesses.html,new york times,0
Business Highlights,http://www.nytimes.com/aponline/2016/06/23/business/ap-us-business-highlights.html,new york times,0
Business Highlights,http://www.nytimes.com/aponline/2016/06/22/business/ap-us-business-highlights.html,new york times,0
ëWeíre an Easy Targetí: Taken In by the Trump Brand,http://www.nytimes.com/2016/06/26/us/politics/cambridge-whos-who-trump-brand.html,new york times,0
"Bhavjyot Singh, Prabtej Chawla",http://www.nytimes.com/2016/07/03/fashion/weddings/bhavjyot-singh-prabtej-chawla.html,new york times,0
Business Highlights,http://www.nytimes.com/aponline/2016/07/06/business/ap-us-business-highlights.html,new york times,0
Business Highlights,http://www.nytimes.com/aponline/2016/07/05/business/ap-us-business-highlights.html,new york times,0
Business Highlights,http://www.nytimes.com/aponline/2016/07/01/business/ap-us-business-highlights.html,new york times,0
Cosmetic Surgery Thatís Just a Click Away,http://www.nytimes.com/2016/07/07/business/smallbusiness/cosmetic-surgery-thats-just-a-click-away.html,new york times,0
A Brooklyn Neighborhood Where Airbnb Is Being Put to the Test,http://www.nytimes.com/2016/07/04/technology/a-brooklyn-neighborhood-where-airbnb-is-being-put-to-the-test.html,new york times,0
"After ëBrexit,í Finding a New London for the Financial World to Call Home",http://www.nytimes.com/2016/07/01/business/after-brexit-finding-a-new-london-for-the-financial-world-to-call-home.html,new york times,0
"As Britain Faces Uncertainty, Europeans Jockey for Londonís Business",http://www.nytimes.com/2016/07/01/business/international/brexit-britain-europe-companies.html,new york times,0
France's Danone to Buy WhiteWave to Boost U.S. Business,http://www.nytimes.com/reuters/2016/07/07/business/07reuters-whitewave-foods-m-a-danone.html,new york times,0
Cambodia Dismisses Report Detailing PM's Family Business,http://www.nytimes.com/reuters/2016/07/07/world/asia/07reuters-cambodia-politics.html,new york times,0
Lenny Dykstra Crawls from a Hole He Joyfully Dug for Himself,http://www.nytimes.com/2016/07/10/sports/baseball/lenny-dykstra-crawls-from-a-hole-he-joyfully-dug-for-himself.html,new york times,0
Lifting the Second-Generation Curse,http://www.nytimes.com/2016/07/14/business/smallbusiness/lifting-the-second-generation-curse.html,new york times,0
Clinton Promises Reforms for Latinos,http://www.nytimes.com/video/us/politics/100000004531048/clinton-promises-reforms-for-latinos.html,new york times,0
Business Highlights,http://www.nytimes.com/aponline/2016/07/14/business/ap-us-business-highlights.html,new york times,0
Business Highlights,http://www.nytimes.com/aponline/2016/07/13/business/ap-us-business-highlights.html,new york times,0
Business Highlights,http://www.nytimes.com/aponline/2016/07/12/business/ap-us-business-highlights.html,new york times,0
Business Highlights,http://www.nytimes.com/aponline/2016/07/11/business/ap-us-business-highlights.html,new york times,0
"Hawaii Sues 'Dog the Bounty Hunter' Business for $35,500",http://www.nytimes.com/aponline/2016/07/13/us/ap-us-hawaii-sues-bounty-hunter.html,new york times,0
AccorHotels to Turn HotelInvest Property Business Into Subsidiary,http://www.nytimes.com/reuters/2016/07/12/business/12reuters-accorhotels-acquisition.html,new york times,0
Meaningless Titles and Empty Promises in the Money Business,http://www.nytimes.com/2016/07/12/your-money/meaningless-titles-and-empty-promises-in-the-money-business.html,new york times,0
"For Trump, Business Leaders Are More Elites to Resist",http://www.nytimes.com/2016/07/15/business/for-trump-business-leaders-are-more-elites-to-resist.html,new york times,0
Business Highlights,http://www.nytimes.com/aponline/2016/07/21/business/ap-us-business-highlights.html,new york times,0
Business Highlights,http://www.nytimes.com/aponline/2016/07/18/business/ap-us-business-highlights.html,new york times,0
Business Highlights,http://www.nytimes.com/aponline/2016/07/20/business/ap-us-business-highlights.html,new york times,0
Business Highlights,http://www.nytimes.com/aponline/2016/07/19/business/ap-us-business-highlights.html,new york times,0
Business Highlights,http://www.nytimes.com/aponline/2016/07/15/business/ap-us-business-highlights.html,new york times,0
A New Wrinkle in the Gig Economy: Workers Get Most of the Money,http://www.nytimes.com/2016/07/21/business/smallbusiness/a-new-wrinkle-in-the-gig-economy-workers-get-most-of-the-money.html,new york times,0
Selling a Business Involves More Than Money,http://www.nytimes.com/2016/07/16/your-money/selling-a-business-involves-more-than-money.html,new york times,0
A Chamber for Big Business,http://www.nytimes.com/2016/07/20/opinion/a-chamber-for-big-business.html,new york times,0
Expect Focus on Small Business to Grow in Presidential Race,http://www.nytimes.com/aponline/2016/07/20/business/ap-us-smallbiz-small-talk-election.html,new york times,0
Futurism Is Now,http://www.nytimes.com/2016/07/25/opinion/futurism-is-now.html,new york times,0
"At Fox News, Kisses, Innuendo, Propositions and Fears of Reprisal",http://www.nytimes.com/2016/07/24/business/at-fox-news-kisses-innuendo-propositions-and-fears-of-reprisal.html,new york times,0
Challenges of Getting a Product Made in the U.S.A.,http://www.nytimes.com/2016/07/28/business/smallbusiness/challenges-of-getting-a-product-made-in-the-usa.html,new york times,0
Business Highlights,http://www.nytimes.com/aponline/2016/07/28/business/ap-us-business-highlights.html,new york times,0
Business Highlights,http://www.nytimes.com/aponline/2016/07/27/business/ap-us-business-highlights.html,new york times,0
Business Highlights,http://www.nytimes.com/aponline/2016/07/26/business/ap-us-business-highlights.html,new york times,0
Business Highlights,http://www.nytimes.com/aponline/2016/07/25/business/ap-us-business-highlights.html,new york times,0
Business Highlights,http://www.nytimes.com/aponline/2016/07/22/business/ap-us-business-highlights.html,new york times,0
Leave London After ëBrexití? Steve Cohen Doubles Down,http://www.nytimes.com/2016/07/22/business/dealbook/leave-london-after-brexit-steve-cohen-doubles-down.html,new york times,0
Microsoft Making Additional Job Cuts in Phone Business,http://www.nytimes.com/aponline/2016/07/28/technology/ap-us-tec-microsoft-layoffs.html,new york times,0
Business Highlights,http://www.nytimes.com/aponline/2016/08/05/business/ap-us-business-highlights.html,new york times,0
Business Highlights,http://www.nytimes.com/aponline/2016/08/04/business/ap-us-business-highlights.html,new york times,0
Business Highlights,http://www.nytimes.com/aponline/2016/08/01/business/ap-us-business-highlights.html,new york times,0
Business Highlights,http://www.nytimes.com/aponline/2016/08/03/business/ap-us-business-highlights.html,new york times,0
Business Highlights,http://www.nytimes.com/aponline/2016/08/02/business/ap-us-business-highlights.html,new york times,0
Why Corporate America Is Leaving the Suburbs for the City,http://www.nytimes.com/2016/08/02/business/economy/why-corporate-america-is-leaving-the-suburbs-for-the-city.html,new york times,0
Public Speaking? Woof!,http://www.nytimes.com/video/us/100000004572219/public-speaking-woof.html,new york times,0
Nike to Exit Golf Equipment Business,http://www.nytimes.com/reuters/2016/08/03/sports/golf/03reuters-nike-golf.html,new york times,0
The Hottest Start-Up Market? Baby Boomers,http://www.nytimes.com/2016/08/04/business/smallbusiness/the-hottest-start-up-market-baby-boomers.html,new york times,0
How to Give a Better Speech: Talk to a Dog,http://www.nytimes.com/2016/08/07/education/edlife/how-to-give-a-better-speech-talk-to-a-dog.html,new york times,0
A Widow Takes the Helm at Blackberry Farm,http://www.nytimes.com/2016/08/10/dining/blackberry-farm-mary-celeste-beall.html,new york times,0
"Paid Notice: Memorials  CUNNINGHAM, W. KYLE. BROOKLYN, PASSED AUGUST 3RD. BORN IN ATLANTA, KYLE GREW UP IN FREEHOLD, NJ AND GRADUATED SUMMA CUM LAUDE FROM RUTGERS UNIVERSITY. AS SENIOR DIRECTOR OF STUDENT ENGAGEMENT AT NYU STERN SCHOOL OF BUSINESS, KYLE WAS INSTRUMENTAL IN THE SUCCESS AND EXPANSION OF THE MBA INTERNATIONAL PROGRAM. AN AVID RUNNER AND MEMBER OF THE NEW YORK ROAD RUNNERS, KYLE WAS LOOKING FORWARD TO COMPLETING HIS FIFTH NEW YORK CITY MARATHON THIS FALL. HE WILL BE GREATLY MISSED BY FAMILY AND FRIENDS WORLDWIDE. IN MEMORIAM DONATIONS MAY BE MADE TO A CHARITY OF YOUR CHOICE. 1",http://query.nytimes.com/gst/fullpage.html?res=9806EFDF1F3AF937A2575BC0A9609D8B63,new york times,0
Business Highlights,http://www.nytimes.com/aponline/2016/08/11/business/ap-us-business-highlights.html,new york times,0
Business Highlights,http://www.nytimes.com/aponline/2016/08/12/business/ap-us-business-highlights.html,new york times,0
Business Highlights,http://www.nytimes.com/aponline/2016/08/10/business/ap-us-business-highlights.html,new york times,0
Business Highlights,http://www.nytimes.com/aponline/2016/08/08/business/ap-us-business-highlights.html,new york times,0
Business Highlights,http://www.nytimes.com/aponline/2016/08/09/business/ap-us-business-highlights.html,new york times,0
Business Software Company Sage Hit by Data Breach,http://www.nytimes.com/reuters/2016/08/14/business/14reuters-sage-group-cyber.html,new york times,0
Carlsberg to Sell 59 Percent Share of Malawi Business,http://www.nytimes.com/reuters/2016/08/10/business/10reuters-carlsberg-divestiture.html,new york times,0
Germany's Merkel to Hold Integration Summit With Business,http://www.nytimes.com/aponline/2016/08/13/world/europe/ap-eu-germany-migrants.html,new york times,0
"Airbnb for Business Travelers: More Wi-Fi, Fewer Hosts in Towels",http://www.nytimes.com/2016/08/16/business/airbnb-for-business-travelers-more-wi-fi-fewer-hosts-in-towels.html,new york times,0
Business Highlights,http://www.nytimes.com/aponline/2016/08/17/business/ap-us-business-highlights.html,new york times,0
Business Highlights,http://www.nytimes.com/aponline/2016/08/19/business/ap-us-business-highlights.html,new york times,0
Business Highlights,http://www.nytimes.com/aponline/2016/08/16/business/ap-us-business-highlights.html,new york times,0
Business Highlights,http://www.nytimes.com/aponline/2016/08/18/business/ap-us-business-highlights.html,new york times,0
Business Highlights,http://www.nytimes.com/aponline/2016/08/15/business/ap-us-business-highlights.html,new york times,0
Treasury Wants to End Tax Deal for Some Family-Owned Businesses,http://www.nytimes.com/2016/08/20/your-money/treasury-wants-to-end-tax-deal-for-some-family-owned-businesses.html,new york times,0
BHP Falling Back in Love With Spurned Nickel Business,http://www.nytimes.com/reuters/2016/08/16/business/16reuters-bhp-billiton-results-nickelwest.html,new york times,0
"On Delta, All-Suite Business Class Flights",http://www.nytimes.com/2016/08/21/travel/on-delta-all-suite-business-class-flights.html,new york times,0
"Pokemon Go Spurs Lifestyle Changes, Business Boom as It Rolls Out in Asia",http://www.nytimes.com/reuters/2016/08/19/business/19reuters-nintendo-pokemon-asia.html,new york times,0
A Restaurantís Sales Pitch: Know Your Lobster,http://www.nytimes.com/2016/08/25/business/smallbusiness/lukes-lobster-restaurants-coops-seafood.html,new york times,0
Business Highlights,http://www.nytimes.com/aponline/2016/08/23/business/ap-us-business-highlights.html,new york times,0
Business Highlights,http://www.nytimes.com/aponline/2016/08/26/business/ap-us-business-highlights.html,new york times,0
Business Highlights,http://www.nytimes.com/aponline/2016/08/25/business/ap-us-business-highlights.html,new york times,0
Business Highlights,http://www.nytimes.com/aponline/2016/08/24/business/ap-us-business-highlights.html,new york times,0
Business Highlights,http://www.nytimes.com/aponline/2016/08/22/business/ap-us-business-highlights.html,new york times,0
New Yorkís Disappearing Storefronts,http://www.nytimes.com/2016/08/27/opinion/new-yorks-disappearing-storefronts.html,new york times,0
Are Trump and Clinton Healthy?,http://takingnote.blogs.nytimes.com/2016/08/23/are-trump-and-clinton-healthy/,new york times,0
The Marine Corps: My Boot Camp for the Business World,http://www.nytimes.com/2016/08/28/jobs/the-marine-corps-my-boot-camp-for-the-business-world.html,new york times,0
Business Events Scheduled for the Coming Month,http://www.nytimes.com/aponline/2016/08/26/business/ap-us-the-month-ahead.html,new york times,0
A Failed Syria Policy,http://www.nytimes.com/2016/06/21/opinion/a-failed-syria-policy.html,new york times,0
